Household_ID,Timestamp,Consumption_kWh
H1,2024-01-04 22:00:00,0.8907963482629713
H1,2024-01-04 23:00:00,2.0621155194197627
H1,2024-01-05 00:00:00,1.4986485908095546
H1,2024-01-05 01:00:00,0.8699862762833837
H1,2024-01-05 02:00:00,1.8305730974239705
H1,2024-01-05 03:00:00,1.5481587292656602
H1,2024-01-05 04:00:00,1.3526108430262238
H1,2024-01-05 05:00:00,0.7285918660895343
H1,2024-01-05 06:00:00,1.9899211032587714
H1,2024-01-05 07:00:00,0.6257760590950359
H1,2024-01-05 08:00:00,2.2622241285752764
H1,2024-01-05 09:00:00,2.110020269768941
H1,2024-01-05 10:00:00,0.6824755516620518
H1,2024-01-05 11:00:00,1.2589445550442568
H1,2024-01-05 12:00:00,1.1977068968488143
H1,2024-01-05 13:00:00,1.4147709429659996
H1,2024-01-05 14:00:00,2.0903803161742234
H1,2024-01-05 15:00:00,1.091411540974373
H1,2024-01-05 16:00:00,0.5420727248922512
H1,2024-01-05 17:00:00,0.543974088033411
H1,2024-01-05 18:00:00,2.14736338582948
H1,2024-01-05 19:00:00,1.3231707956152157
H1,2024-01-05 20:00:00,1.6051487873262853
H1,2024-01-05 21:00:00,2.0975123496948527
H1,2024-01-05 22:00:00,0.79787544928632
H1,2024-01-05 23:00:00,2.254484460543968
H1,2024-01-06 00:00:00,2.4566626140674876
H1,2024-01-06 01:00:00,1.6233105851570775
H1,2024-01-06 02:00:00,2.3202849996338015
H1,2024-01-06 03:00:00,0.9911982261929466
H1,2024-01-06 04:00:00,1.2602372045695382
H1,2024-01-06 05:00:00,1.7838372614822162
H1,2024-01-06 06:00:00,1.6761005425472795
H1,2024-01-06 07:00:00,1.1427983697074067
H1,2024-01-06 08:00:00,1.3068204223396638
H1,2024-01-06 09:00:00,0.823667298622687
H1,2024-01-06 10:00:00,0.51628877662076
H1,2024-01-06 11:00:00,1.248498123251389
H1,2024-01-06 12:00:00,0.8913612085315741
H1,2024-01-06 13:00:00,2.0951860029996543
H1,2024-01-06 14:00:00,0.7024591170990815
H1,2024-01-06 15:00:00,1.7677773453086578
H1,2024-01-06 16:00:00,1.8937366075420794
H1,2024-01-06 17:00:00,0.6186165155781362
H1,2024-01-06 18:00:00,1.2757229522550502
H1,2024-01-06 19:00:00,0.7646629926658044
H1,2024-01-06 20:00:00,2.0074052662273427
H1,2024-01-06 21:00:00,0.7694711684689115
H1,2024-01-06 22:00:00,1.3722602191966293
H1,2024-01-06 23:00:00,2.2403183673305973
H1,2024-01-07 00:00:00,1.3643121326469303
H1,2024-01-07 01:00:00,1.976727659021422
H1,2024-01-07 02:00:00,1.506369965364184
H1,2024-01-07 03:00:00,2.080657987382936
H1,2024-01-07 04:00:00,0.7443469371684914
H1,2024-01-07 05:00:00,1.9903099018487889
H1,2024-01-07 06:00:00,1.862583042896702
H1,2024-01-07 07:00:00,1.0121955419662625
H1,2024-01-07 08:00:00,1.3063789300793756
H1,2024-01-07 09:00:00,0.8885002028894264
H1,2024-01-07 10:00:00,1.4380038218106934
H1,2024-01-07 11:00:00,1.226971498820057
H1,2024-01-07 12:00:00,0.6424303707065016
H1,2024-01-07 13:00:00,1.1235746818793675
H1,2024-01-07 14:00:00,0.950322992760056
H1,2024-01-07 15:00:00,1.971166078707741
H1,2024-01-07 16:00:00,0.7257592364357535
H1,2024-01-07 17:00:00,2.3463687049441906
H1,2024-01-07 18:00:00,2.3966957142776537
H1,2024-01-07 19:00:00,0.591833398545482
H1,2024-01-07 20:00:00,0.6753408007483017
H1,2024-01-07 21:00:00,0.8501416540569233
H1,2024-01-07 22:00:00,0.7873585295974137
H1,2024-01-07 23:00:00,1.7216009398001748
H1,2024-01-08 00:00:00,1.6495716094018626
H1,2024-01-08 01:00:00,2.2558379576529823
H1,2024-01-08 02:00:00,1.5538435507095836
H1,2024-01-08 03:00:00,1.5217943780970828
H1,2024-01-08 04:00:00,2.3934612948079175
H1,2024-01-08 05:00:00,1.4140818566536544
H1,2024-01-08 06:00:00,0.5388858628731286
H1,2024-01-08 07:00:00,1.088936341323231
H1,2024-01-08 08:00:00,0.6639442398218032
H1,2024-01-08 09:00:00,1.900475538584803
H1,2024-01-08 10:00:00,1.7939153706014213
H1,2024-01-08 11:00:00,0.6463676828944573
H1,2024-01-08 12:00:00,0.9834432410775071
H1,2024-01-08 13:00:00,1.47799212149841
H1,2024-01-08 14:00:00,1.8820624065195986
H1,2024-01-08 15:00:00,2.4225950273708596
H1,2024-01-08 16:00:00,1.6324313914030903
H1,2024-01-08 17:00:00,1.5473129083461317
H1,2024-01-08 18:00:00,2.158011792271725
H1,2024-01-08 19:00:00,0.655700404968729
H1,2024-01-08 20:00:00,1.271511888429104
H1,2024-01-08 21:00:00,1.8702228964180818
H1,2024-01-08 22:00:00,2.2113695711198043
H1,2024-01-08 23:00:00,0.6567479376265315
H1,2024-01-09 00:00:00,0.6776235857446624
H1,2024-01-09 01:00:00,1.7019342326337707
H1,2024-01-09 02:00:00,0.6115960910325766
H1,2024-01-09 03:00:00,2.1721453048762327
H1,2024-01-09 04:00:00,0.9998348252839697
H1,2024-01-09 05:00:00,0.6446797338220112
H1,2024-01-09 06:00:00,0.6172358067323314
H1,2024-01-09 07:00:00,2.4323445547769955
H1,2024-01-09 08:00:00,2.2330410923610087
H1,2024-01-09 09:00:00,1.3012636839172207
H1,2024-01-09 10:00:00,1.7623561240574428
H1,2024-01-09 11:00:00,1.1945194518317281
H1,2024-01-09 12:00:00,2.196966469781766
H1,2024-01-09 13:00:00,1.5859175285570846
H1,2024-01-09 14:00:00,1.3735687980596916
H1,2024-01-09 15:00:00,2.0609284235855356
H1,2024-01-09 16:00:00,1.6820947175228829
H1,2024-01-09 17:00:00,1.2080776290169257
H1,2024-01-09 18:00:00,0.9142687123809972
H1,2024-01-09 19:00:00,1.4367106705987993
H1,2024-01-09 20:00:00,0.7384612525758134
H1,2024-01-09 21:00:00,2.2243542617088377
H1,2024-01-09 22:00:00,0.7169264486386266
H1,2024-01-09 23:00:00,0.504015846778523
H1,2024-01-10 00:00:00,1.502138774851059
H1,2024-01-10 01:00:00,2.3316838125001964
H1,2024-01-10 02:00:00,0.8304579763013928
H1,2024-01-10 03:00:00,1.031458316572674
H1,2024-01-10 04:00:00,0.5401597211014622
H1,2024-01-10 05:00:00,0.9021609674306721
H1,2024-01-10 06:00:00,2.194762904758777
H1,2024-01-10 07:00:00,2.269205992589834
H1,2024-01-10 08:00:00,0.5019454762370974
H1,2024-01-10 09:00:00,0.6680932795318761
H1,2024-01-10 10:00:00,2.306883984676234
H1,2024-01-10 11:00:00,0.7330128349005784
H1,2024-01-10 12:00:00,1.8057746913244328
H1,2024-01-10 13:00:00,2.4622796597158176
H1,2024-01-10 14:00:00,1.307373951493452
H1,2024-01-10 15:00:00,1.811031196505884
H1,2024-01-10 16:00:00,2.2763539341444927
H1,2024-01-10 17:00:00,1.952004522390072
H1,2024-01-10 18:00:00,2.347052588870414
H1,2024-01-10 19:00:00,1.2690764855095245
H1,2024-01-10 20:00:00,0.8095066841021241
H1,2024-01-10 21:00:00,2.35617980918403
H1,2024-01-10 22:00:00,2.074315048328696
H1,2024-01-10 23:00:00,2.4147657438294243
H1,2024-01-11 00:00:00,2.3418345300891463
H1,2024-01-11 01:00:00,0.6236471665723262
H1,2024-01-11 02:00:00,1.9318953859751304
H1,2024-01-11 03:00:00,1.9439973860776092
H1,2024-01-11 04:00:00,0.8726348793739844
H1,2024-01-11 05:00:00,1.1098078278980419
H1,2024-01-11 06:00:00,2.4105402834844796
H1,2024-01-11 07:00:00,1.0035468770987157
H1,2024-01-11 08:00:00,2.318648096443922
H1,2024-01-11 09:00:00,0.7600920578054295
H1,2024-01-11 10:00:00,0.966226625657491
H1,2024-01-11 11:00:00,1.5760615068601935
H1,2024-01-11 12:00:00,2.2716505383693293
H1,2024-01-11 13:00:00,1.4512086961377084
H1,2024-01-11 14:00:00,0.9475154764614555
H1,2024-01-11 15:00:00,0.754251113478837
H1,2024-01-11 16:00:00,1.507436054594068
H1,2024-01-11 17:00:00,1.5502536311209094
H1,2024-01-11 18:00:00,2.0359864565780352
H1,2024-01-11 19:00:00,1.0776675708916224
H1,2024-01-11 20:00:00,0.5050472010139191
H1,2024-01-11 21:00:00,1.0944576684309448
H1,2024-01-11 22:00:00,2.3383044783495137
H1,2024-01-11 23:00:00,1.4707988374194485
H1,2024-01-12 00:00:00,1.4691620074664076
H1,2024-01-12 01:00:00,1.2035115673203403
H1,2024-01-12 02:00:00,1.6591823543686013
H1,2024-01-12 03:00:00,2.0120654576374783
H1,2024-01-12 04:00:00,2.4554522823823737
H1,2024-01-12 05:00:00,1.1729774745424824
H1,2024-01-12 06:00:00,1.4200168866817091
H1,2024-01-12 07:00:00,1.4380227193854989
H1,2024-01-12 08:00:00,2.083956333607352
H1,2024-01-12 09:00:00,0.8821892371622171
H1,2024-01-12 10:00:00,0.5984080025670946
H1,2024-01-12 11:00:00,1.5599157306710505
H1,2024-01-12 12:00:00,0.5147117285457583
H1,2024-01-12 13:00:00,0.6121419974227542
H1,2024-01-12 14:00:00,1.157058622234673
H1,2024-01-12 15:00:00,0.8153370363976886
H1,2024-01-12 16:00:00,1.7918702227115673
H1,2024-01-12 17:00:00,1.3977703227627973
H1,2024-01-12 18:00:00,0.6198677158493813
H1,2024-01-12 19:00:00,1.7399078460312414
H1,2024-01-12 20:00:00,1.2511276079017957
H1,2024-01-12 21:00:00,2.3603175754320054
H1,2024-01-12 22:00:00,1.3341417869418277
H1,2024-01-12 23:00:00,1.2121934127277625
H1,2024-01-13 00:00:00,2.142624421571975
H1,2024-01-13 01:00:00,0.5902037945251322
H1,2024-01-13 02:00:00,2.406440219355858
H1,2024-01-13 03:00:00,2.009443315423601
H1,2024-01-13 04:00:00,1.0647384041840222
H1,2024-01-13 05:00:00,2.1891203929499734
H1,2024-01-13 06:00:00,2.4758295062168587
H1,2024-01-13 07:00:00,1.7917454116540814
H1,2024-01-13 08:00:00,1.6729904195312502
H1,2024-01-13 09:00:00,1.5805659960046572
H1,2024-01-13 10:00:00,2.464836049851578
H1,2024-01-13 11:00:00,2.2344138019902955
H1,2024-01-13 12:00:00,0.75570542700849
H1,2024-01-13 13:00:00,1.5027789600639205
H1,2024-01-13 14:00:00,0.6731614191749444
H1,2024-01-13 15:00:00,1.6261353729096202
H1,2024-01-13 16:00:00,2.4478497778533264
H1,2024-01-13 17:00:00,1.6910922400177129
H1,2024-01-13 18:00:00,1.7911966937919719
H1,2024-01-13 19:00:00,1.9547262319608634
H1,2024-01-13 20:00:00,2.332366659084093
H1,2024-01-13 21:00:00,2.188939678212974
H1,2024-01-13 22:00:00,2.054877991304546
H1,2024-01-13 23:00:00,0.8145063928260277
H1,2024-01-14 00:00:00,0.8552977512927742
H1,2024-01-14 01:00:00,2.0345658925880574
H1,2024-01-14 02:00:00,1.3136941690652153
H1,2024-01-14 03:00:00,2.3216354829935075
H1,2024-01-14 04:00:00,2.480168471012397
H1,2024-01-14 05:00:00,0.7703301654899095
H1,2024-01-14 06:00:00,0.6546276462123453
H1,2024-01-14 07:00:00,1.1895419489429917
H1,2024-01-14 08:00:00,1.7184883762455818
H1,2024-01-14 09:00:00,1.325530114228578
H1,2024-01-14 10:00:00,1.6584342009323867
H1,2024-01-14 11:00:00,2.248548925063011
H1,2024-01-14 12:00:00,1.288896197512139
H1,2024-01-14 13:00:00,0.5680238132070945
H1,2024-01-14 14:00:00,2.133861461625468
H1,2024-01-14 15:00:00,1.4742834893607155
H1,2024-01-14 16:00:00,2.4196023967631732
H1,2024-01-14 17:00:00,0.7828513744154384
H1,2024-01-14 18:00:00,0.9284874196553592
H1,2024-01-14 19:00:00,2.3501725165482608
H1,2024-01-14 20:00:00,0.5720395577588879
H1,2024-01-14 21:00:00,1.6605374952264345
H1,2024-01-14 22:00:00,0.869348745370089
H1,2024-01-14 23:00:00,0.6885782000393965
H1,2024-01-15 00:00:00,0.7894650465689537
H1,2024-01-15 01:00:00,0.6354749532850326
H1,2024-01-15 02:00:00,1.3303200304486347
H1,2024-01-15 03:00:00,2.393114608250945
H1,2024-01-15 04:00:00,0.9068511515915931
H1,2024-01-15 05:00:00,1.1647425504387559
H1,2024-01-15 06:00:00,1.182053592857997
H1,2024-01-15 07:00:00,2.439425625965897
H1,2024-01-15 08:00:00,1.4474788306702635
H1,2024-01-15 09:00:00,0.776603039438649
H1,2024-01-15 10:00:00,1.845056349430329
H1,2024-01-15 11:00:00,2.00228883454042
H1,2024-01-15 12:00:00,1.8645759467159657
H1,2024-01-15 13:00:00,1.808413739965916
H1,2024-01-15 14:00:00,0.621066766649133
H1,2024-01-15 15:00:00,2.083726985939988
H1,2024-01-15 16:00:00,2.3743040226206515
H1,2024-01-15 17:00:00,1.7397682504192002
H1,2024-01-15 18:00:00,0.6598291286782447
H1,2024-01-15 19:00:00,2.4102732080348144
H1,2024-01-15 20:00:00,2.127409238294317
H1,2024-01-15 21:00:00,2.0161808632382807
H1,2024-01-15 22:00:00,0.8743054960938477
H1,2024-01-15 23:00:00,0.7673522917826772
H1,2024-01-16 00:00:00,1.8594181020540768
H1,2024-01-16 01:00:00,1.784100647474282
H1,2024-01-16 02:00:00,1.2249722571659774
H1,2024-01-16 03:00:00,1.2993439187834723
H1,2024-01-16 04:00:00,0.7919039300655912
H1,2024-01-16 05:00:00,1.955678378791093
H1,2024-01-16 06:00:00,1.6858998539789753
H1,2024-01-16 07:00:00,2.162486943114473
H1,2024-01-16 08:00:00,1.9313685509281469
H1,2024-01-16 09:00:00,1.6062674222289781
H1,2024-01-16 10:00:00,1.0281260750198244
H1,2024-01-16 11:00:00,0.9005435954341525
H1,2024-01-16 12:00:00,2.1493240775333726
H1,2024-01-16 13:00:00,1.1000834358329767
H1,2024-01-16 14:00:00,1.9314484764928401
H1,2024-01-16 15:00:00,0.829455895262488
H1,2024-01-16 16:00:00,2.241766536653664
H1,2024-01-16 17:00:00,2.290004674365621
H1,2024-01-16 18:00:00,1.1221292252050479
H1,2024-01-16 19:00:00,2.3515505708048843
H1,2024-01-16 20:00:00,1.4350376316223203
H1,2024-01-16 21:00:00,0.9225244134760677
H1,2024-01-16 22:00:00,1.3685366927431026
H1,2024-01-16 23:00:00,1.885028723183179
H1,2024-01-17 00:00:00,2.4452891197811546
H1,2024-01-17 01:00:00,2.348899296235318
H1,2024-01-17 02:00:00,1.3157613616403467
H1,2024-01-17 03:00:00,0.506909548426141
H1,2024-01-17 04:00:00,1.8379067109691352
H1,2024-01-17 05:00:00,0.6151957528064558
H1,2024-01-17 06:00:00,0.707000688368014
H1,2024-01-17 07:00:00,1.3201158574559955
H1,2024-01-17 08:00:00,1.3639945245607321
H1,2024-01-17 09:00:00,1.3390146981495379
H1,2024-01-17 10:00:00,1.9536933985941305
H1,2024-01-17 11:00:00,0.5789636733932533
H1,2024-01-17 12:00:00,1.3457479899650318
H1,2024-01-17 13:00:00,1.3743450851242491
H1,2024-01-17 14:00:00,1.9105006683139054
H1,2024-01-17 15:00:00,2.0801994489821993
H1,2024-01-17 16:00:00,0.5628055108145937
H1,2024-01-17 17:00:00,0.7870125564875521
H1,2024-01-17 18:00:00,0.6035947883879775
H1,2024-01-17 19:00:00,0.5709648795796687
H1,2024-01-17 20:00:00,2.459879650204044
H1,2024-01-17 21:00:00,2.4353748387386736
H1,2024-01-17 22:00:00,0.5255150412872587
H1,2024-01-17 23:00:00,1.4234552854413665
H1,2024-01-18 00:00:00,1.56506250700321
H1,2024-01-18 01:00:00,1.880349796146066
H1,2024-01-18 02:00:00,2.4791301322899724
H1,2024-01-18 03:00:00,1.9075163597280542
H1,2024-01-18 04:00:00,1.241943281120598
H1,2024-01-18 05:00:00,1.3064650454283495
H1,2024-01-18 06:00:00,1.3538986244719566
H1,2024-01-18 07:00:00,1.164259505388613
H1,2024-01-18 08:00:00,0.6419338604837843
H1,2024-01-18 09:00:00,2.416746408601801
H1,2024-01-18 10:00:00,0.5818438803621173
H1,2024-01-18 11:00:00,1.682436529695318
H1,2024-01-18 12:00:00,1.112997941936203
H1,2024-01-18 13:00:00,0.7761870026883431
H1,2024-01-18 14:00:00,2.2797267327234367
H1,2024-01-18 15:00:00,1.8941479768065241
H1,2024-01-18 16:00:00,1.318487190490968
H1,2024-01-18 17:00:00,2.183295068428512
H1,2024-01-18 18:00:00,0.734056569967406
H1,2024-01-18 19:00:00,2.207059556386885
H1,2024-01-18 20:00:00,1.6376928312612558
H1,2024-01-18 21:00:00,1.8117731509250676
H1,2024-01-18 22:00:00,1.0911728635247524
H1,2024-01-18 23:00:00,1.4585027238712414
H1,2024-01-19 00:00:00,0.5881736694248147
H1,2024-01-19 01:00:00,1.691555569288424
H1,2024-01-19 02:00:00,2.3800489115688146
H1,2024-01-19 03:00:00,1.8630138546497286
H1,2024-01-19 04:00:00,1.7064119454104876
H1,2024-01-19 05:00:00,1.9722556247445515
H1,2024-01-19 06:00:00,1.221269412419416
H1,2024-01-19 07:00:00,2.1138594050935042
H1,2024-01-19 08:00:00,1.857714089399111
H1,2024-01-19 09:00:00,0.7331419433408835
H1,2024-01-19 10:00:00,2.185624854741702
H1,2024-01-19 11:00:00,1.3460788462596225
H1,2024-01-19 12:00:00,1.7641069985892552
H1,2024-01-19 13:00:00,1.8153846463698118
H1,2024-01-19 14:00:00,1.1895776380653142
H1,2024-01-19 15:00:00,1.1743770072164215
H1,2024-01-19 16:00:00,0.5021225638422544
H1,2024-01-19 17:00:00,1.3086583800943323
H1,2024-01-19 18:00:00,2.416057259131601
H1,2024-01-19 19:00:00,2.3467101998912483
H1,2024-01-19 20:00:00,2.300936149004192
H1,2024-01-19 21:00:00,2.4679073218370666
H1,2024-01-19 22:00:00,0.9131912975497973
H1,2024-01-19 23:00:00,0.5786045408593272
H1,2024-01-20 00:00:00,0.6426152705931389
H1,2024-01-20 01:00:00,0.5301949164163027
H1,2024-01-20 02:00:00,1.8349637159374002
H1,2024-01-20 03:00:00,2.4671119740765324
H1,2024-01-20 04:00:00,1.7827550413001216
H1,2024-01-20 05:00:00,1.9753652186701007
H1,2024-01-20 06:00:00,2.47130227417313
H1,2024-01-20 07:00:00,0.915314379363513
H1,2024-01-20 08:00:00,1.9819679788236262
H1,2024-01-20 09:00:00,1.9105185663976663
H1,2024-01-20 10:00:00,1.982111194812724
H1,2024-01-20 11:00:00,1.8122937019213239
H1,2024-01-20 12:00:00,1.438608417634555
H1,2024-01-20 13:00:00,2.0084078672129144
H1,2024-01-20 14:00:00,1.2553500027746642
H1,2024-01-20 15:00:00,1.1518275936884959
H1,2024-01-20 16:00:00,1.9997864540186185
H1,2024-01-20 17:00:00,1.7247694710854669
H1,2024-01-20 18:00:00,2.2187026491317536
H1,2024-01-20 19:00:00,1.111222619970433
H1,2024-01-20 20:00:00,2.0658039414933143
H1,2024-01-20 21:00:00,1.818029515933699
H1,2024-01-20 22:00:00,1.531859647085657
H1,2024-01-20 23:00:00,2.2081963000978915
H1,2024-01-21 00:00:00,1.7555796995148212
H1,2024-01-21 01:00:00,1.4668232762020077
H1,2024-01-21 02:00:00,1.6034265196546813
H1,2024-01-21 03:00:00,0.9977265891795777
H1,2024-01-21 04:00:00,0.9326561373870847
H1,2024-01-21 05:00:00,1.4059968613422194
H1,2024-01-21 06:00:00,1.0769962810779188
H1,2024-01-21 07:00:00,1.119626768729936
H1,2024-01-21 08:00:00,0.9934412850127927
H1,2024-01-21 09:00:00,1.269083637193707
H1,2024-01-21 10:00:00,0.543810887768204
H1,2024-01-21 11:00:00,1.8741481819819552
H1,2024-01-21 12:00:00,1.5405652146859095
H1,2024-01-21 13:00:00,2.2179324242721288
H1,2024-01-21 14:00:00,2.3865599413447947
H1,2024-01-21 15:00:00,1.0234627589046739
H1,2024-01-21 16:00:00,1.8023491472803101
H1,2024-01-21 17:00:00,1.5577094244064302
H1,2024-01-21 18:00:00,2.126655943498636
H1,2024-01-21 19:00:00,1.2276894993836964
H1,2024-01-21 20:00:00,0.765369306422524
H1,2024-01-21 21:00:00,1.725377785912191
H1,2024-01-21 22:00:00,1.0752884010243133
H1,2024-01-21 23:00:00,2.277745632258405
H1,2024-01-22 00:00:00,0.9481344079919449
H1,2024-01-22 01:00:00,1.0364758314291898
H1,2024-01-22 02:00:00,2.1888103485331394
H1,2024-01-22 03:00:00,1.5068986785287075
H1,2024-01-22 04:00:00,2.250378195777694
H1,2024-01-22 05:00:00,1.2753308037357958
H1,2024-01-22 06:00:00,1.3136363206145392
H1,2024-01-22 07:00:00,1.1879964203251587
H1,2024-01-22 08:00:00,1.010591942988047
H1,2024-01-22 09:00:00,2.272773523917353
H1,2024-01-22 10:00:00,1.2078487543368295
H1,2024-01-22 11:00:00,2.211039420257813
H1,2024-01-22 12:00:00,1.8550031838435956
H1,2024-01-22 13:00:00,0.9437697395786544
H1,2024-01-22 14:00:00,1.1762425024014025
H1,2024-01-22 15:00:00,0.5582406473653436
H1,2024-01-22 16:00:00,2.4895170545017926
H1,2024-01-22 17:00:00,2.3127708779701397
H1,2024-01-22 18:00:00,2.256835892991342
H1,2024-01-22 19:00:00,0.8111573964940584
H1,2024-01-22 20:00:00,2.186488453354195
H1,2024-01-22 21:00:00,1.7512577445785982
H1,2024-01-22 22:00:00,0.6694181419788261
H1,2024-01-22 23:00:00,0.5363966767436357
H1,2024-01-23 00:00:00,1.1667367110568128
H1,2024-01-23 01:00:00,1.5129956926669446
H1,2024-01-23 02:00:00,0.6405789474016212
H1,2024-01-23 03:00:00,1.4410464579613576
H1,2024-01-23 04:00:00,0.5148208562987107
H1,2024-01-23 05:00:00,1.574143390044323
H1,2024-01-23 06:00:00,1.0215272274056486
H1,2024-01-23 07:00:00,1.3211251893383997
H1,2024-01-23 08:00:00,2.3932361269728983
H1,2024-01-23 09:00:00,1.6449814856111546
H1,2024-01-23 10:00:00,1.9472933730456485
H1,2024-01-23 11:00:00,1.6109310844614844
H1,2024-01-23 12:00:00,0.5499784992670969
H1,2024-01-23 13:00:00,2.135263305200869
H1,2024-01-23 14:00:00,1.7250929346849744
H1,2024-01-23 15:00:00,0.8580043596838234
H1,2024-01-23 16:00:00,2.3898779343261003
H1,2024-01-23 17:00:00,1.811073887376062
H1,2024-01-23 18:00:00,1.8161665676331775
H1,2024-01-23 19:00:00,1.3951581345442687
H1,2024-01-23 20:00:00,2.102386064203067
H1,2024-01-23 21:00:00,1.4074307238514256
H1,2024-01-23 22:00:00,1.329704567382515
H1,2024-01-23 23:00:00,1.553211970277684
H1,2024-01-24 00:00:00,1.2862974534985427
H1,2024-01-24 01:00:00,2.46128507152224
H1,2024-01-24 02:00:00,1.0308454299715528
H1,2024-01-24 03:00:00,2.134196026311724
H1,2024-01-24 04:00:00,0.9822863402405639
H1,2024-01-24 05:00:00,1.276147972696159
H1,2024-01-24 06:00:00,1.8985281099546139
H1,2024-01-24 07:00:00,2.340319501750182
H1,2024-01-24 08:00:00,1.9639024974955168
H1,2024-01-24 09:00:00,1.5872156672987927
H1,2024-01-24 10:00:00,1.1778838632319635
H1,2024-01-24 11:00:00,1.8390075425239445
